"No.","Time","Delta","Source","Destination","Protocol","Length","Src Port","Dst Port","Info"
"12822","436.885226","0.033489","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12823","436.918154","0.032928","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12824","436.951336","0.033182","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12825","436.984489","0.033153","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12826","437.017225","0.032736","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12827","437.049881","0.032656","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12828","437.083315","0.033434","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12829","437.083377","0.000062","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"12830","437.121682","0.038305","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12831","437.154724","0.033042","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12832","437.186736","0.032012","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12833","437.219281","0.032545","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12834","437.250173","0.030892","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12835","437.281027","0.030854","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12836","437.314391","0.033364","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12837","437.346254","0.031863","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12838","437.379215","0.032961","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12839","437.408971","0.029756","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12840","437.439844","0.030873","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12841","437.472015","0.032171","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12842","437.505612","0.033597","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12843","437.536167","0.030555","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12844","437.567588","0.031421","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12845","437.599850","0.032262","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12846","437.641144","0.041294","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12847","437.682462","0.041318","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12848","437.715514","0.033052","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12849","437.755002","0.039488","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12850","437.783554","0.028552","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12851","437.815156","0.031602","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12852","437.856881","0.041725","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12853","437.890878","0.033997","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12854","437.924184","0.033306","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12855","437.954171","0.029987","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12856","437.989172","0.035001","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12857","438.022148","0.032976","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12858","438.055501","0.033353","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12859","438.097365","0.041864","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12860","438.132966","0.035601","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12861","438.173081","0.040115","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12862","438.206529","0.033448","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12863","438.237939","0.031410","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12864","438.269859","0.031920","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12865","438.299931","0.030072","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12866","438.329884","0.029953","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12867","438.367418","0.037534","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12868","438.411164","0.043746","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12869","438.447284","0.036120","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12870","438.482275","0.034991","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12871","438.514925","0.032650","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12872","438.541513","0.026588","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12873","438.574232","0.032719","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12874","438.608141","0.033909","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12875","438.641972","0.033831","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12876","438.672839","0.030867","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12877","438.710385","0.037546","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12878","438.738707","0.028322","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12879","438.774813","0.036106","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12880","438.807295","0.032482","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12881","438.838861","0.031566","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12882","438.869295","0.030434","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12883","438.898268","0.028973","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12884","438.928103","0.029835","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12885","438.957399","0.029296","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12886","438.987301","0.029902","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12887","439.019237","0.031936","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12888","439.048598","0.029361","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12889","439.084948","0.036350","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12890","439.116773","0.031825","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12891","439.150293","0.033520","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12892","439.165118","0.014825","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"12893","439.183715","0.018597","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12894","439.212568","0.028853","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12895","439.242570","0.030002","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12896","439.274971","0.032401","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12897","439.304643","0.029672","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12898","439.336746","0.032103","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12899","439.368561","0.031815","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12900","439.400877","0.032316","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12901","439.441904","0.041027","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12902","439.482900","0.040996","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12903","439.513633","0.030733","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12904","439.543725","0.030092","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12905","439.579015","0.035290","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12906","439.615817","0.036802","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12907","439.642590","0.026773","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12908","439.675931","0.033341","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12909","439.709010","0.033079","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12910","439.751251","0.042241","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12911","439.791792","0.040541","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12912","439.818673","0.026881","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12913","439.850531","0.031858","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12914","439.880573","0.030042","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12915","439.909140","0.028567","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12916","439.939613","0.030473","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12917","439.969305","0.029692","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12918","440.006278","0.036973","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12919","440.036977","0.030699","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12920","440.070350","0.033373","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12921","440.103272","0.032922","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12922","440.134771","0.031499","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12923","440.165404","0.030633","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12924","440.195779","0.030375","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12925","440.226675","0.030896","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12926","440.257931","0.031256","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12927","440.289596","0.031665","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12928","440.319129","0.029533","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12929","440.351942","0.032813","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12930","440.393057","0.041115","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12931","440.425614","0.032557","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12932","440.458454","0.032840","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12933","440.486565","0.028111","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12934","440.518484","0.031919","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12935","440.549684","0.031200","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12936","440.581267","0.031583","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12937","440.611454","0.030187","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12938","440.650593","0.039139","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12939","440.689761","0.039168","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12940","440.718579","0.028818","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12941","440.755844","0.037265","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12942","440.788616","0.032772","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12943","440.824001","0.035385","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12944","440.854899","0.030898","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12945","440.887073","0.032174","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12946","440.917203","0.030130","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12947","440.948490","0.031287","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12948","440.979927","0.031437","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12949","441.011978","0.032051","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12950","441.054041","0.042063","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12951","441.090846","0.036805","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12952","441.124170","0.033324","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12953","441.157069","0.032899","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12954","441.187023","0.029954","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12955","441.215739","0.028716","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12956","441.215799","0.000060","192.168.21.67","236.10.10.10","PSN","109","59993","56565","59993  >  56565 Len=77"
"12957","441.249919","0.034120","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12958","441.283038","0.033119","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12959","441.313162","0.030124","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12960","441.355756","0.042594","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12961","441.397515","0.041759","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12962","441.436927","0.039412","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12963","441.479865","0.042938","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12964","441.513617","0.033752","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12965","441.546065","0.032448","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12966","441.578269","0.032204","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12967","441.620080","0.041811","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12968","441.656781","0.036701","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12969","441.688787","0.032006","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12970","441.729458","0.040671","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12971","441.769269","0.039811","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
"12972","441.806819","0.037550","192.168.21.67","236.10.10.10","PSN","80","59993","56565","59993  >  56565 Len=48"
