"No.","Time","Delta TIme","Source","Destination","Protocol","Length","S. Port","D. Port","Info"
"15295","317.183274","0.022133","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15296","317.205708","0.022434","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15297","317.227756","0.022048","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15298","317.247086","0.019330","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15299","317.266767","0.019681","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15300","317.286935","0.020168","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15301","317.306704","0.019769","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15302","317.326108","0.019404","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15303","317.345758","0.019650","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15304","317.365799","0.020041","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15305","317.376278","0.010479","172.32.249.105","236.10.10.10","PSN","124","64421","56565","64421  >  56565 Len=82"
"15306","317.386603","0.010325","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15307","317.406638","0.020035","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15308","317.426911","0.020273","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15309","317.448930","0.022019","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15310","317.471159","0.022229","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15311","317.492344","0.021185","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15312","317.514449","0.022105","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15313","317.536917","0.022468","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15314","317.557120","0.020203","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15315","317.577823","0.020703","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15316","317.597719","0.019896","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15317","317.620185","0.022466","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15318","317.642159","0.021974","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15319","317.663986","0.021827","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15320","317.685747","0.021761","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15321","317.706290","0.020543","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15322","317.727907","0.021617","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15323","317.747370","0.019463","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15324","317.766975","0.019605","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15325","317.787616","0.020641","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15326","317.807967","0.020351","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15327","317.827634","0.019667","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15328","317.848161","0.020527","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15329","317.867998","0.019837","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15330","317.888189","0.020191","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15331","317.909071","0.020882","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15332","317.930541","0.021470","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15333","317.952131","0.021590","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15334","317.974092","0.021961","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15335","317.996004","0.021912","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15336","318.018302","0.022298","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15337","318.039516","0.021214","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15338","318.061433","0.021917","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15339","318.083627","0.022194","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15340","318.105693","0.022066","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15341","318.127599","0.021906","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15342","318.149444","0.021845","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15343","318.169649","0.020205","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15344","318.190119","0.020470","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15345","318.212424","0.022305","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15346","318.233657","0.021233","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15347","318.253476","0.019819","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15348","318.273124","0.019648","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15349","318.292533","0.019409","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15350","318.311879","0.019346","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15351","318.331618","0.019739","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15352","318.351993","0.020375","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15353","318.371573","0.019580","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15354","318.392159","0.020586","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15355","318.412193","0.020034","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15356","318.433221","0.021028","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15357","318.455341","0.022120","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15358","318.477716","0.022375","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15359","318.500173","0.022457","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15360","318.522118","0.021945","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15361","318.544121","0.022003","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15362","318.566966","0.022845","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15363","318.586605","0.019639","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15364","318.607195","0.020590","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15365","318.628726","0.021531","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15366","318.649107","0.020381","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15367","318.671601","0.022494","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15368","318.693583","0.021982","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15369","318.693638","0.000055","172.32.249.105","236.10.10.10","PSN","124","64421","56565","64421  >  56565 Len=82"
"15370","318.716122","0.022484","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15371","318.736997","0.020875","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15372","318.756404","0.019407","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15373","318.776238","0.019834","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15374","318.796677","0.020439","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15375","318.817767","0.021090","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15376","318.837572","0.019805","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15377","318.857413","0.019841","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15378","318.877551","0.020138","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15379","318.898438","0.020887","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15380","318.919215","0.020777","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15381","318.940108","0.020893","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15382","318.961360","0.021252","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15383","318.983913","0.022553","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15384","319.006218","0.022305","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15385","319.029617","0.023399","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15386","319.050613","0.020996","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15387","319.072750","0.022137","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15388","319.094708","0.021958","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15389","319.117408","0.022700","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15390","319.139515","0.022107","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15391","319.160587","0.021072","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15392","319.182557","0.021970","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15393","319.204570","0.022013","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15394","319.224517","0.019947","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15395","319.244314","0.019797","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15396","319.263736","0.019422","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15397","319.283147","0.019411","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15398","319.303383","0.020236","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15399","319.323988","0.020605","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15400","319.343526","0.019538","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15401","319.363633","0.020107","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15402","319.384881","0.021248","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15403","319.405879","0.020998","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15404","319.427042","0.021163","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15405","319.449258","0.022216","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15406","319.471460","0.022202","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15407","319.492221","0.020761","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15408","319.513939","0.021718","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15409","319.535062","0.021123","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15410","319.556420","0.021358","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15411","319.576657","0.020237","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15412","319.595726","0.019069","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15413","319.617409","0.021683","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15414","319.639473","0.022064","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15415","319.661732","0.022259","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15416","319.684223","0.022491","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15417","319.706217","0.021994","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15418","319.728123","0.021906","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15419","319.749115","0.020992","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15420","319.769367","0.020252","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15421","319.788333","0.018966","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15422","319.808263","0.019930","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15423","319.827782","0.019519","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15424","319.847493","0.019711","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15425","319.868072","0.020579","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15426","319.889378","0.021306","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15427","319.910122","0.020744","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15428","319.931047","0.020925","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15429","319.951368","0.020321","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15430","319.971606","0.020238","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15431","319.992023","0.020417","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
"15432","320.001675","0.009652","172.32.249.105","236.10.10.10","PSN","124","64421","56565","64421  >  56565 Len=82"
"15433","320.011849","0.010174","172.32.249.105","236.10.10.10","PSN","90","64421","56565","64421  >  56565 Len=48"
